Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick,height_inches,match_name,match_year,pfr_player_id,gsis_id,w_av,probowls,allpro,hof,age,college,team,college_index,college_match_score,college_match_reason,player,team_college,position,cfbd_career_defensive_pd,cfbd_career_defensive_qb_hur,cfbd_career_defensive_sacks,cfbd_career_defensive_solo,cfbd_career_defensive_td,cfbd_career_defensive_tfl,cfbd_career_defensive_tot,cfbd_career_fumbles_fum,cfbd_career_fumbles_lost,cfbd_career_fumbles_rec,cfbd_career_interceptions_avg,cfbd_career_interceptions_int,cfbd_career_interceptions_td,cfbd_career_interceptions_yds,cfbd_career_kicking_fga,cfbd_career_kicking_fgm,cfbd_career_kicking_long,cfbd_career_kicking_pct,cfbd_career_kicking_pts,cfbd_career_kicking_xpa,cfbd_career_kicking_xpm,cfbd_career_kickreturns_avg,cfbd_career_kickreturns_long,cfbd_career_kickreturns_no,cfbd_career_kickreturns_td,cfbd_career_kickreturns_yds,cfbd_career_passing_att,cfbd_career_passing_completions,cfbd_career_passing_int,cfbd_career_passing_pct,cfbd_career_passing_td,cfbd_career_passing_yds,cfbd_career_passing_ypa,cfbd_career_punting_in_20,cfbd_career_punting_long,cfbd_career_punting_no,cfbd_career_punting_tb,cfbd_career_punting_yds,cfbd_career_punting_ypp,cfbd_career_puntreturns_avg,cfbd_career_puntreturns_long,cfbd_career_puntreturns_no,cfbd_career_puntreturns_td,cfbd_career_puntreturns_yds,cfbd_career_receiving_long,cfbd_career_receiving_rec,cfbd_career_receiving_td,cfbd_career_receiving_yds,cfbd_career_receiving_ypr,cfbd_career_rushing_car,cfbd_career_rushing_long,cfbd_career_rushing_td,cfbd_career_rushing_yds,cfbd_career_rushing_ypc,cfbd_seasons_played,cfbd_final_year,cfbd_final_defensive_pd,cfbd_final_defensive_qb_hur,cfbd_final_defensive_sacks,cfbd_final_defensive_solo,cfbd_final_defensive_td,cfbd_final_defensive_tfl,cfbd_final_defensive_tot,cfbd_final_fumbles_fum,cfbd_final_fumbles_lost,cfbd_final_fumbles_rec,cfbd_final_interceptions_avg,cfbd_final_interceptions_int,cfbd_final_interceptions_td,cfbd_final_interceptions_yds,cfbd_final_kicking_fga,cfbd_final_kicking_fgm,cfbd_final_kicking_long,cfbd_final_kicking_pct,cfbd_final_kicking_pts,cfbd_final_kicking_xpa,cfbd_final_kicking_xpm,cfbd_final_kickreturns_avg,cfbd_final_kickreturns_long,cfbd_final_kickreturns_no,cfbd_final_kickreturns_td,cfbd_final_kickreturns_yds,cfbd_final_passing_att,cfbd_final_passing_completions,cfbd_final_passing_int,cfbd_final_passing_pct,cfbd_final_passing_td,cfbd_final_passing_yds,cfbd_final_passing_ypa,cfbd_final_punting_in_20,cfbd_final_punting_long,cfbd_final_punting_no,cfbd_final_punting_tb,cfbd_final_punting_yds,cfbd_final_punting_ypp,cfbd_final_puntreturns_avg,cfbd_final_puntreturns_long,cfbd_final_puntreturns_no,cfbd_final_puntreturns_td,cfbd_final_puntreturns_yds,cfbd_final_receiving_long,cfbd_final_receiving_rec,cfbd_final_receiving_td,cfbd_final_receiving_yds,cfbd_final_receiving_ypr,cfbd_final_rushing_car,cfbd_final_rushing_long,cfbd_final_rushing_td,cfbd_final_rushing_yds,cfbd_final_rushing_ypc,cfbd_final_conference,cfbd_team_talent
2021,Antonio Nunn,WR,Buffalo,5-11,204.0,4.5,33.5,15.0,120.0,7.12,4.32,False,,,71.0,antonio nunn,2021,,,,,,,,,,1146.0,12.5,"exact_name,school,position,final_season",Antonio Nunn,Buffalo,WR,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,10.0,16.0,2.0,0.0,20.0,232.0,112.0,10.0,1713.0,62.400000000000006,1.0,7.0,0.0,7.0,7.0,4.0,2020.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,82.0,36.0,2.0,579.0,16.1,,,,,,Mid-American,252.86
2021,Jaret Patterson,RB,Buffalo,5-6,195.0,4.59,30.0,19.0,117.0,7.03,4.35,False,,,66.0,jaret patterson,2021,,,,,,,,,,10306.0,12.5,"exact_name,school,position,final_season",Jaret Patterson,Buffalo,RB,,,,,,,,3.0,1.0,0.0,,,,,,,,,,,,5.3,16.0,3.0,0.0,16.0,,,,,,,,,,,,,,,,,,,84.0,20.0,1.0,271.0,25.0,636.0,213.0,52.0,3884.0,18.9,3.0,2020.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,67.0,19.0,1072.0,7.6,Mid-American,252.86
2021,Josh Pederson,TE,La-Monroe,6-4,234.0,4.81,28.5,19.0,110.0,7.31,4.43,False,,,76.0,josh pederson,2021,,,,,,,,,,12217.0,9.5,"exact_name,position,final_season",Josh Pederson,UL Monroe,TE,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,0.5,0.0,33.0,16.5,0.0,47.0,1.0,1.0,47.0,47.0,,,,,,136.0,99.0,11.0,1191.0,46.1,,,,,,4.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,47.0,47.0,,,,,,26.0,32.0,0.0,367.0,11.5,,,,,,Sun Belt,286.74
2021,Whop Philyor,WR,Indiana,5-9,184.0,4.57,31.0,14.0,120.0,7.2,4.34,False,,,69.0,whop philyor,2021,,,,,,,,,,21624.0,12.5,"exact_name,school,position,final_season",Whop Philyor,Indiana,WR,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,,,,,,,,,,,,22.0,25.0,3.0,0.0,66.0,,,,,,,,,,,,,,3.3,11.0,15.0,0.0,49.0,220.0,180.0,12.0,2067.0,43.9,21.0,67.0,0.0,134.0,28.9,4.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,54.0,3.0,495.0,9.2,1.0,8.0,0.0,8.0,8.0,Big Ten,611.17
2021,Kyle Pitts,TE,Florida,6-5,245.0,4.44,33.5,22.0,129.0,7.12,4.3,True,1.0,4.0,77.0,kyle pitts,2021,PittKy00,00-0036970,28.0,1.0,0.0,False,20.0,Florida,ATL,13940.0,12.5,"exact_name,school,position,final_season",Kyle Pitts,Florida,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,100.0,18.0,1492.0,54.2,,,,,,3.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,43.0,12.0,770.0,17.9,,,,,,SEC,809.32
2021,Cornell Powell,WR,Clemson,6-0,204.0,4.53,36.5,16.0,128.0,7.03,4.21,True,5.0,181.0,72.0,cornell powell,2021,PoweCo00,00-0036647,0.0,0.0,0.0,False,23.0,Clemson,KAN,4661.0,12.5,"exact_name,school,position,final_season",Cornell Powell,Clemson,WR,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,66.0,80.0,8.0,0.0,197.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,170.0,93.0,10.0,1211.0,51.7,,,,,,5.0,2020.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,,,,,,,,,,,,,,15.0,15.0,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,70.0,53.0,7.0,882.0,16.6,,,,,,ACC,915.57
2021,Blake Proehl,WR,East Carolina,6-1,186.0,4.47,36.0,12.0,126.0,7.0,4.06,False,,,73.0,blake proehl,2021,,,,,,,,,,1811.0,12.5,"exact_name,school,position,final_season",Blake Proehl,East Carolina,WR,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,29.0,1.0,1.0,46.0,184.0,131.0,9.0,1605.0,36.6,1.0,16.0,0.0,16.0,16.0,3.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,29.0,1.0,1.0,46.0,75.0,47.0,4.0,577.0,12.3,,,,,,American Athletic,528.47
2021,Trey Ragas,RB,Louisiana,5-10,214.0,4.6,33.5,23.0,117.0,7.19,4.5,False,,,70.0,trey ragas,2021,,,,,,,,,,20780.0,12.5,"exact_name,school,position,final_season",Trey Ragas,Louisiana,RB,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,,,,,,,,,,,,11.5,20.0,4.0,0.0,46.0,,,,,,,,,,,,,,,,,,,81.0,49.0,5.0,427.0,34.6,596.0,223.0,38.0,3574.0,24.3,4.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,11.5,20.0,4.0,0.0,46.0,,,,,,,,,,,,,,,,,,,25.0,9.0,2.0,106.0,11.8,131.0,47.0,10.0,760.0,5.8,Sun Belt,378.95
2021,John Raine,TE,Northwestern,6-1,231.0,5.05,31.0,15.0,107.0,7.32,4.54,False,,,73.0,john raine,2021,,,,,,,,,,11502.0,12.5,"exact_name,school,position,final_season",John Raine,Northwestern,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,24.0,2.0,233.0,9.7,,,,,,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,24.0,2.0,233.0,9.7,,,,,,Big Ten,629.84
2021,Peyton Ramsey,QB,Northwestern,6-1,215.0,4.77,28.0,,108.0,7.28,4.41,False,,,73.0,peyton ramsey,2021,,,,,,,,,,17219.0,12.5,"exact_name,school,position,final_season",Peyton Ramsey,Northwestern,QB,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,281.0,171.0,8.0,0.609,12.0,1742.0,6.2,,,,,,,,,,,,,,,,,83.0,34.0,3.0,263.0,3.2,1.0,2020.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,281.0,171.0,8.0,0.609,12.0,1742.0,6.2,,,,,,,,,,,,,,,,,83.0,34.0,3.0,263.0,3.2,Big Ten,629.84
2021,Amari Rodgers,WR,Clemson,5-9,212.0,4.52,33.0,19.0,121.0,7.07,4.31,True,3.0,85.0,69.0,amari rodgers,2021,RodgAm00,00-0036991,2.0,0.0,0.0,False,21.0,Clemson,GNB,694.0,12.5,"exact_name,school,position,final_season",Amari Rodgers,Clemson,WR,0.0,0.0,0.0,4.0,1.0,0.0,5.0,5.0,3.0,0.0,,,,,,,,,,,,58.0,58.0,2.0,0.0,58.0,3.0,1.0,0.0,1.0,0.0,8.0,8.0,,,,,,,30.2,144.0,69.0,1.0,529.0,254.0,181.0,15.0,2144.0,44.4,6.0,38.0,1.0,46.0,27.0,4.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,8.0,8.0,,,,,,,7.1,21.0,9.0,0.0,64.0,83.0,77.0,7.0,1020.0,13.2,,,,,,ACC,915.57
2021,Asim Rose,RB,Kentucky,6-1,215.0,4.51,34.0,24.0,120.0,7.25,4.62,False,,,73.0,asim rose,2021,,,,,,,,,,1277.0,12.5,"exact_name,school,position,final_season",Asim Rose,Kentucky,RB,,,,,,,,10.0,6.0,0.0,,,,,,,,,,,,-1.0,9.0,2.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,10.0,10.0,,,,,,,,,,,,71.0,30.0,1.0,233.0,25.700000000000003,341.0,219.0,13.0,1971.0,20.5,4.0,2020.0,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,10.0,0.0,83.0,8.3,106.0,72.0,2.0,666.0,6.3,SEC,716.65
2021,Larry Rountree,RB,Missouri,,,4.62,30.0,,,6.96,,True,6.0,198.0,,larry rountree,2021,RounLa00,00-0036650,1.0,0.0,0.0,False,22.0,Missouri,LAC,14200.0,12.5,"exact_name,school,position,final_season",Larry Rountree III,Missouri,RB,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,,,,,,,,,,,,21.5,38.0,25.0,0.0,538.0,,,,,,,,,,,,,,,,,,,76.0,47.0,0.0,289.0,27.900000000000002,746.0,210.0,40.0,3720.0,20.2,4.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,15.0,0.0,100.0,6.7,209.0,46.0,14.0,972.0,4.7,SEC,627.24
2021,Mekhi Sargent,RB,Iowa,5-8,208.0,4.62,33.5,,114.0,7.08,4.39,False,,,68.0,mekhi sargent,2021,,,,,,,,,,15667.0,12.5,"exact_name,school,position,final_season",Mekhi Sargent,Iowa,RB,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,32.0,1.0,300.0,25.1,354.0,98.0,20.0,1740.0,15.100000000000001,3.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,6.0,6.0,76.0,36.0,7.0,432.0,5.7,Big Ten,631.81
2021,Anthony Schwartz,WR,Auburn,6-0,186.0,4.27,32.0,,123.0,7.13,4.25,True,3.0,91.0,72.0,anthony schwartz,2021,SchwAn00,00-0036999,2.0,0.0,0.0,False,21.0,Auburn,CLE,1074.0,12.5,"exact_name,school,position,final_season",Anthony Schwartz,Auburn,WR,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,118.0,6.0,1484.0,39.8,42.0,81.0,7.0,323.0,17.0,3.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,54.0,3.0,652.0,12.1,4.0,1.0,0.0,-6.0,-1.5,SEC,844.78
2021,Stevie Scott,RB,Indiana,6-0,225.0,4.66,31.0,18.0,119.0,7.14,4.57,False,,,72.0,stevie scott,2021,,,,,,,,,,19432.0,12.5,"exact_name,school,position,final_season",Stevie Scott,Indiana,RB,,,,,,,,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,55.0,2.0,383.0,20.1,562.0,124.0,30.0,2543.0,13.3,3.0,2020.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,13.0,0.0,86.0,6.6,156.0,22.0,10.0,561.0,3.6,Big Ten,611.17
2021,Trey Sermon,RB,Ohio St.,6-0,215.0,4.57,37.0,,125.0,6.83,4.28,True,3.0,88.0,72.0,trey sermon,2021,SermTr00,00-0036984,4.0,0.0,0.0,False,22.0,Ohio St.,SFO,20791.0,9.5,"exact_name,position,final_season",Trey Sermon,Ohio State,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,12.0,0.0,95.0,7.9,116.0,65.0,4.0,870.0,7.5,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,12.0,0.0,95.0,7.9,116.0,65.0,4.0,870.0,7.5,Big Ten,976.48
2021,Ben Skowronek,WR,Notre Dame,6-2,220.0,,,13.0,,,,False,,,74.0,ben skowronek,2021,SkowBe00,00-0036862,8.0,1.0,0.0,False,24.0,Notre Dame,LAR,1658.0,12.5,"exact_name,school,position,final_season",Ben Skowronek,Notre Dame,WR,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,29.0,5.0,439.0,15.1,2.0,13.0,1.0,17.0,8.5,1.0,2020.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,29.0,5.0,439.0,15.1,2.0,13.0,1.0,17.0,8.5,FBS Independents,866.21
2021,Brandon Smith,WR,Iowa,6-1,218.0,4.62,39.5,,130.0,,,False,,,73.0,brandon smith,2021,,,,,,,,,,2193.0,12.5,"exact_name,school,position,final_season",Brandon Smith,Iowa,WR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,90.0,9.0,1036.0,39.9,,,,,,4.0,2020.0,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,23.0,2.0,231.0,10.0,,,,,,Big Ten,631.81
2021,Zach Smith,QB,Tulsa,6-3,222.0,5.23,29.5,,111.0,7.26,4.52,False,,,75.0,zach smith,2021,,,,,,,,,,22028.0,12.5,"exact_name,school,position,final_season",Zach Smith,Tulsa,QB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,,,,,,,,,,,,,,,,,692.0,393.0,19.0,1.1320000000000001,32.0,5225.0,15.0,,,,,,,,,,,,,,,,,111.0,30.0,0.0,-158.0,-3.0,2.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,263.0,147.0,10.0,0.559,13.0,1946.0,7.4,,,,,,,,,,,,,,,,,36.0,16.0,0.0,-62.0,-1.7,American Athletic,470.03
2021,Ihmir Smith-Marsette,WR,Iowa,6-0,181.0,4.43,37.0,,124.0,7.0,4.2,True,5.0,157.0,72.0,ihmir smith-marsette,2021,SmitIh00,00-0036635,4.0,0.0,0.0,False,22.0,Iowa,MIN,8738.0,12.5,"exact_name,school,position,final_season",Ihmir Smith-Marsette,Iowa,WR,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,109.2,265.0,54.0,2.0,1470.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,202.0,110.0,14.0,1588.0,55.099999999999994,34.0,113.0,4.0,274.0,31.3,4.0,2020.0,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,21.0,33.0,6.0,0.0,126.0,,,,,,,,,,,,,,,,,,,53.0,25.0,4.0,345.0,13.8,7.0,31.0,1.0,54.0,7.7,Big Ten,631.81
2021,Marquez Stevenson,WR,Houston,5-10,180.0,4.48,33.0,,122.0,6.76,4.14,True,6.0,203.0,70.0,marquez stevenson,2021,StevMa00,00-0036571,0.0,0.0,0.0,False,23.0,Houston,BUF,15188.0,12.5,"exact_name,school,position,final_season",Marquez Stevenson,Houston,WR,0.0,0.0,0.0,1.0,3.0,0.0,1.0,7.0,3.0,0.0,,,,,,,,,,,,87.0,234.0,35.0,3.0,889.0,1.0,1.0,0.0,1.0,0.0,31.0,31.0,,,,,,,5.3,7.0,4.0,0.0,20.0,262.0,147.0,22.0,2269.0,46.4,26.0,108.0,2.0,231.0,24.2,4.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,36.3,97.0,4.0,1.0,145.0,,,,,,,,,,,,,,,,,,,51.0,20.0,4.0,307.0,15.4,3.0,14.0,0.0,16.0,5.3,American Athletic,608.28
2021,Rhamondre Stevenson,RB,Oklahoma,5-11,231.0,4.64,31.5,15.0,112.0,7.09,4.15,True,4.0,120.0,71.0,rhamondre stevenson,2021,StevRh00,00-0036875,28.0,0.0,0.0,False,23.0,Oklahoma,NWE,17839.0,12.5,"exact_name,school,position,final_season",Rhamondre Stevenson,Oklahoma,RB,0.0,0.0,0.0,4.0,0.0,0.0,6.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,28.0,0.0,298.0,20.4,165.0,125.0,13.0,1179.0,14.6,2.0,2020.0,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,18.0,0.0,211.0,11.7,101.0,50.0,7.0,664.0,6.6,Big 12,866.36
2021,Mason Stokke,FB,Wisconsin,6-2,242.0,4.96,30.5,22.0,112.0,7.2,4.34,False,,,74.0,mason stokke,2021,,,,,,,,,,,0.0,no_name_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Jack Stoll,TE,Nebraska,6-3,247.0,4.6,31.5,16.0,119.0,6.86,4.32,False,,,75.0,jack stoll,2021,,,,,,,,,,9240.0,12.5,"exact_name,school,position,final_season",Jack Stoll,Nebraska,TE,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,,,,,,,,,,,,8.0,10.0,3.0,0.0,16.0,,,,,,,,,,,,,,,,,,,134.0,61.0,6.0,657.0,44.9,,,,,,4.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,7.0,0.0,89.0,12.7,,,,,,Big Ten,733.39
2021,Dillon Stoner,WR,Oklahoma St.,6-0,194.0,4.51,37.0,16.0,123.0,6.96,4.13,False,,,72.0,dillon stoner,2021,,,,,,,,,,6698.0,9.5,"exact_name,position,final_season",Dillon Stoner,Oklahoma State,WR,0.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,2.0,0.0,,,,,,,,,,,,23.0,23.0,2.0,0.0,23.0,4.0,2.0,0.0,1.5,1.0,5.0,4.0,,,,,,,26.0,93.0,55.0,0.0,372.0,257.0,191.0,17.0,2378.0,56.2,1.0,12.0,0.0,12.0,12.0,5.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,34.0,15.0,0.0,91.0,75.0,42.0,4.0,573.0,13.6,,,,,,Big 12,639.23
2021,Eli Stove,WR,Auburn,5-11,194.0,4.54,30.5,14.0,119.0,7.34,4.4,False,,,71.0,eli stove,2021,,,,,,,,,,7384.0,12.5,"exact_name,school,position,final_season",Eli Stove,Auburn,WR,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,,,,,,,,,,,,31.0,47.0,3.0,0.0,93.0,,,,,,,,,,,,,,7.5,11.0,4.0,0.0,30.0,207.0,136.0,6.0,1186.0,41.4,55.0,171.0,4.0,554.0,37.8,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,31.0,47.0,3.0,0.0,93.0,,,,,,,,,,,,,,7.5,11.0,4.0,0.0,30.0,38.0,44.0,3.0,359.0,8.2,7.0,12.0,0.0,51.0,7.3,SEC,844.78
2021,Sage Surratt,WR,Wake Forest,6-2,209.0,4.66,,18.0,,,4.25,False,,,74.0,sage surratt,2021,,,,,,,,,,18596.0,11.5,"exact_name,school,position,season_window",Sage Surratt,Wake Forest,WR,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,25.0,12.0,0.0,91.0,113.0,107.0,15.0,1582.0,29.4,,,,,,2.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,25.0,11.0,0.0,91.0,70.0,66.0,11.0,1001.0,15.2,,,,,,ACC,563.24
2021,Tamorrion Terry,WR,Florida St.,6-2,207.0,4.44,32.5,15.0,126.0,7.0,4.53,False,,,74.0,tamorrion terry,2021,,,,,,,,,,19627.0,9.5,"exact_name,position,final_season",Tamorrion Terry,Florida State,WR,0.0,0.0,0.0,4.0,0.0,0.0,6.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,118.0,18.0,2221.0,53.7,6.0,18.0,0.0,9.0,2.3,3.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,23.0,1.0,289.0,12.6,2.0,4.0,0.0,0.0,0.0,ACC,832.59
2021,Zac Thomas,QB,Appalachian St.,6-0,205.0,4.59,30.0,,115.0,7.06,4.28,False,,,72.0,zac thomas,2021,,,,,,,,,,21926.0,9.5,"exact_name,position,final_season",Zac Thomas,App State,QB,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,2.0,0.0,,,,,,,,,,,,,,,,,913.0,575.0,23.0,2.491,69.0,6970.0,26.4,1.0,30.0,1.0,0.0,30.0,30.0,,,,,,8.0,1.0,1.0,8.0,8.0,294.0,190.0,19.0,1303.0,18.8,4.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,291.0,186.0,11.0,0.639,20.0,2189.0,7.5,1.0,30.0,1.0,0.0,30.0,30.0,,,,,,,,,,,90.0,60.0,2.0,313.0,3.5,Sun Belt,382.58
2021,Kevin Thomson,QB,Washington,6-0,198.0,4.75,35.5,21.0,126.0,6.98,4.23,False,,,72.0,kevin thomson,2021,,,,,,,,,,13506.0,8.5,"exact_name,position,season_window",Kevin Thomson,Sacramento State,QB,,,,,,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,130.0,75.0,1.0,1.68,5.0,768.0,19.8,,,,,,,,,,,,,,,,,41.0,27.0,0.0,12.0,1.2,3.0,2019.0,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,91.0,54.0,1.0,0.593,4.0,496.0,5.5,,,,,,,,,,,,,,,,,18.0,9.0,0.0,-7.0,-0.4,Big Sky,18.35
2021,Kadarius Toney,WR,Florida,5-11,193.0,4.39,39.5,9.0,136.0,6.88,4.25,True,1.0,20.0,71.0,kadarius toney,2021,ToneKa00,00-0036913,7.0,0.0,0.0,False,22.0,Florida,NYG,12715.0,12.5,"exact_name,school,position,final_season",Kadarius Toney,Florida,WR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,80.3,124.0,15.0,0.0,324.0,6.0,3.0,0.0,2.0,1.0,82.0,51.0,,,,,,,20.6,62.0,13.0,1.0,147.0,191.0,120.0,12.0,1590.0,54.0,66.0,146.0,2.0,580.0,33.4,4.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,22.1,37.0,7.0,0.0,155.0,2.0,1.0,0.0,0.5,0.0,12.0,6.0,,,,,,,12.6,50.0,11.0,1.0,139.0,57.0,70.0,10.0,984.0,14.1,19.0,50.0,1.0,161.0,8.5,SEC,809.32
